"filename", "language", "JSON", "GameMaker Studio 2 YY Config", "GameMaker Language(GameMaker Studio 2)", "Ini", "OpenGL Shading Language", "GameMaker Studio 2 YY Project Config", "Markdown", "comment", "blank", "total"
"/home/willfarhat/Desktop/Projects/Outset/objects/oMykoSmallTurretButton/Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 2, 0, 0, 0, 0, 1, 0, 3
"/home/willfarhat/Desktop/Projects/Outset/objects/oMykoSmallTurretButton/Step_1.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 21, 0, 0, 0, 0, 1, 0, 22
"/home/willfarhat/Desktop/Projects/Outset/objects/oMykoSmallTurretButton/oMykoSmallTurretButton.yy", "GameMaker Studio 2 YY Config", 0, 38, 0, 0, 0, 0, 0, 0, 0, 38
"/home/willfarhat/Desktop/Projects/Outset/objects/oNewFile/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"/home/willfarhat/Desktop/Projects/Outset/objects/oNewFile/Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/home/willfarhat/Desktop/Projects/Outset/objects/oNewFile/Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 18, 0, 0, 0, 0, 1, 1, 20
"/home/willfarhat/Desktop/Projects/Outset/objects/oNewFile/oNewFile.yy", "GameMaker Studio 2 YY Config", 0, 38, 0, 0, 0, 0, 0, 0, 0, 38
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotFloor/Step_2.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 9, 0, 0, 0, 0, 1, 0, 10
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotFloor/oNotFloor.yy", "GameMaker Studio 2 YY Config", 0, 36, 0, 0, 0, 0, 0, 0, 0, 36
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonAdultDoor/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonAdultDoor/oNotdonAdultDoor.yy", "GameMaker Studio 2 YY Config", 0, 39, 0, 0, 0, 0, 0, 0, 0, 39
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonBackpackShelf/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 16, 0, 0, 0, 0, 0, 2, 18
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonBackpackShelf/oNotdonBackpackShelf.yy", "GameMaker Studio 2 YY Config", 0, 39, 0, 0, 0, 0, 0, 0, 0, 39
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonCameraStack/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonCameraStack/oNotdonCameraStack.yy", "GameMaker Studio 2 YY Config", 0, 39, 0, 0, 0, 0, 0, 0, 0, 39
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonCrane/Alarm_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 11, 0, 0, 0, 0, 1, 0, 12
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonCrane/Alarm_1.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 8, 0, 0, 0, 0, 1, 0, 9
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonCrane/Alarm_2.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 9, 0, 0, 0, 0, 1, 0, 10
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonCrane/Alarm_3.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 9, 0, 0, 0, 0, 1, 0, 10
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonCrane/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 8, 0, 0, 0, 0, 0, 2, 10
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonCrane/Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 7, 0, 0, 0, 0, 1, 0, 8
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonCrane/Step_2.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 11, 0, 0, 0, 0, 1, 1, 13
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonCrane/oNotdonCrane.yy", "GameMaker Studio 2 YY Config", 0, 45, 0, 0, 0, 0, 0, 0, 0, 45
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonDoor/oNotdonDoor.yy", "GameMaker Studio 2 YY Config", 0, 37, 0, 0, 0, 0, 0, 0, 0, 37
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonFloorBreak/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 2, 0, 0, 0, 0, 0, 1, 3
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonFloorBreak/oNotdonFloorBreak.yy", "GameMaker Studio 2 YY Config", 0, 39, 0, 0, 0, 0, 0, 0, 0, 39
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonJet/Alarm_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 40, 0, 0, 0, 0, 2, 4, 46
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonJet/Alarm_1.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 10, 0, 0, 0, 0, 1, 0, 11
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonJet/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 98, 0, 0, 0, 0, 0, 14, 112
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonJet/Destroy_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 3, 0, 0, 0, 0, 1, 0, 4
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonJet/Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 19, 0, 0, 0, 0, 1, 1, 21
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonJet/Step_1.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 80, 0, 0, 0, 0, 2, 4, 86
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonJet/Step_2.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 46, 0, 0, 0, 0, 1, 4, 51
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonJet/oNotdonJet.yy", "GameMaker Studio 2 YY Config", 0, 42, 0, 0, 0, 0, 0, 0, 0, 42
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonMountains/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 9, 0, 0, 0, 0, 0, 2, 11
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonMountains/Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 16, 0, 0, 0, 0, 1, 1, 18
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonMountains/Other_10.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 2, 0, 0, 0, 0, 1, 0, 3
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonMountains/oNotdonMountains.yy", "GameMaker Studio 2 YY Config", 0, 41, 0, 0, 0, 0, 0, 0, 0, 41
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonPodium/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonPodium/oNotdonPodium.yy", "GameMaker Studio 2 YY Config", 0, 39, 0, 0, 0, 0, 0, 0, 0, 39
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonPowerLadder/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 3, 0, 0, 0, 0, 1, 0, 4
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonPowerLadder/Destroy_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 2, 0, 0, 0, 0, 1, 0, 3
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonPowerLadder/oNotdonPowerLadder.yy", "GameMaker Studio 2 YY Config", 0, 40, 0, 0, 0, 0, 0, 0, 0, 40
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonRadar/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonRadar/Step_2.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 12, 0, 0, 0, 0, 1, 0, 13
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonRadar/oNotdonRadar.yy", "GameMaker Studio 2 YY Config", 0, 37, 0, 0, 0, 0, 0, 0, 0, 37
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonSlateChoice/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 2, 0, 0, 0, 0, 0, 0, 2
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonSlateChoice/Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 2, 0, 0, 0, 0, 0, 0, 2
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonSlateChoice/Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 23, 0, 0, 0, 0, 2, 0, 25
"/home/willfarhat/Desktop/Projects/Outset/objects/oNotdonSlateChoice/oNotdonSlateChoice.yy", "GameMaker Studio 2 YY Config", 0, 38, 0, 0, 0, 0, 0, 0, 0, 38
"/home/willfarhat/Desktop/Projects/Outset/objects/oOuthouse/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"/home/willfarhat/Desktop/Projects/Outset/objects/oOuthouse/oOuthouse.yy", "GameMaker Studio 2 YY Config", 0, 39, 0, 0, 0, 0, 0, 0, 0, 39
"/home/willfarhat/Desktop/Projects/Outset/objects/oOvercast/Alarm_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 5, 0, 0, 0, 0, 1, 1, 7
"/home/willfarhat/Desktop/Projects/Outset/objects/oOvercast/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 11, 0, 0, 0, 0, 0, 2, 13
"/home/willfarhat/Desktop/Projects/Outset/objects/oOvercast/Step_2.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"/home/willfarhat/Desktop/Projects/Outset/objects/oOvercast/oOvercast.yy", "GameMaker Studio 2 YY Config", 0, 41, 0, 0, 0, 0, 0, 0, 0, 41
"/home/willfarhat/Desktop/Projects/Outset/objects/oParachute/Alarm_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 2, 0, 0, 0, 0, 1, 0, 3
"/home/willfarhat/Desktop/Projects/Outset/objects/oParachute/Alarm_1.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"/home/willfarhat/Desktop/Projects/Outset/objects/oParachute/Alarm_2.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"/home/willfarhat/Desktop/Projects/Outset/objects/oParachute/Alarm_3.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 2, 0, 0, 0, 0, 1, 0, 3
"/home/willfarhat/Desktop/Projects/Outset/objects/oParachute/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 8, 0, 0, 0, 0, 0, 4, 12
"/home/willfarhat/Desktop/Projects/Outset/objects/oParachute/Destroy_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 4, 0, 0, 0, 0, 1, 0, 5
"/home/willfarhat/Desktop/Projects/Outset/objects/oParachute/Step_1.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 27, 0, 0, 0, 0, 1, 3, 31
"/home/willfarhat/Desktop/Projects/Outset/objects/oParachute/Step_2.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 12, 0, 0, 0, 0, 1, 1, 14
"/home/willfarhat/Desktop/Projects/Outset/objects/oParachute/oParachute.yy", "GameMaker Studio 2 YY Config", 0, 43, 0, 0, 0, 0, 0, 0, 0, 43
"/home/willfarhat/Desktop/Projects/Outset/objects/oParticle/Alarm_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"/home/willfarhat/Desktop/Projects/Outset/objects/oParticle/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 28, 0, 0, 0, 0, 0, 2, 30
"/home/willfarhat/Desktop/Projects/Outset/objects/oParticle/Other_7.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"/home/willfarhat/Desktop/Projects/Outset/objects/oParticle/Step_2.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 42, 0, 0, 0, 0, 0, 1, 43
"/home/willfarhat/Desktop/Projects/Outset/objects/oParticle/oParticle.yy", "GameMaker Studio 2 YY Config", 0, 39, 0, 0, 0, 0, 0, 0, 0, 39
"/home/willfarhat/Desktop/Projects/Outset/objects/oParticleDistort/Alarm_1.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"/home/willfarhat/Desktop/Projects/Outset/objects/oParticleDistort/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 3, 0, 0, 0, 0, 1, 0, 4
"/home/willfarhat/Desktop/Projects/Outset/objects/oParticleDistort/Destroy_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"/home/willfarhat/Desktop/Projects/Outset/objects/oParticleDistort/Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"/home/willfarhat/Desktop/Projects/Outset/objects/oParticleDistort/oParticle.yy", "GameMaker Studio 2 YY Config", 0, 35, 0, 0, 0, 0, 0, 0, 0, 35
"/home/willfarhat/Desktop/Projects/Outset/objects/oParticleDistort/oParticleDistort.yy", "GameMaker Studio 2 YY Config", 0, 39, 0, 0, 0, 0, 0, 0, 0, 39
"/home/willfarhat/Desktop/Projects/Outset/objects/oPauseButton/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 55, 0, 0, 0, 0, 0, 3, 58
"/home/willfarhat/Desktop/Projects/Outset/objects/oPauseButton/Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 4, 0, 0, 0, 0, 1, 0, 5
"/home/willfarhat/Desktop/Projects/Outset/objects/oPauseButton/Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 10, 0, 0, 0, 0, 1, 0, 11
"/home/willfarhat/Desktop/Projects/Outset/objects/oPauseButton/Other_10.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 15, 0, 0, 0, 0, 1, 0, 16
"/home/willfarhat/Desktop/Projects/Outset/objects/oPauseButton/Step_1.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 168, 0, 0, 0, 0, 1, 5, 174
"/home/willfarhat/Desktop/Projects/Outset/objects/oPauseButton/oPauseButton.yy", "GameMaker Studio 2 YY Config", 0, 43, 0, 0, 0, 0, 0, 0, 0, 43
"/home/willfarhat/Desktop/Projects/Outset/objects/oPauseController/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 33, 0, 0, 0, 0, 0, 3, 36
"/home/willfarhat/Desktop/Projects/Outset/objects/oPauseController/Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"/home/willfarhat/Desktop/Projects/Outset/objects/oPauseController/Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 8, 0, 0, 0, 0, 1, 1, 10
"/home/willfarhat/Desktop/Projects/Outset/objects/oPauseController/Step_1.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 10, 0, 0, 0, 0, 1, 0, 11
"/home/willfarhat/Desktop/Projects/Outset/objects/oPauseController/oPauseController.yy", "GameMaker Studio 2 YY Config", 0, 42, 0, 0, 0, 0, 0, 0, 0, 42
"/home/willfarhat/Desktop/Projects/Outset/objects/oPauseControllerInput/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 25, 0, 0, 0, 0, 0, 3, 28
"/home/willfarhat/Desktop/Projects/Outset/objects/oPauseControllerInput/Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"/home/willfarhat/Desktop/Projects/Outset/objects/oPauseControllerInput/Step_1.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 40, 0, 0, 0, 0, 1, 2, 43
"/home/willfarhat/Desktop/Projects/Outset/objects/oPauseControllerInput/oPauseControllerInput.yy", "GameMaker Studio 2 YY Config", 0, 41, 0, 0, 0, 0, 0, 0, 0, 41
"/home/willfarhat/Desktop/Projects/Outset/objects/oPauseDrawParent/oPauseDrawParent.yy", "GameMaker Studio 2 YY Config", 0, 31, 0, 0, 0, 0, 0, 0, 0, 31
"/home/willfarhat/Desktop/Projects/Outset/objects/oPhysicsObj/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 2, 0, 0, 0, 0, 0, 1, 3
"/home/willfarhat/Desktop/Projects/Outset/objects/oPhysicsObj/Step_1.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/willfarhat/Desktop/Projects/Outset/objects/oPhysicsObj/oPhysicsObj.yy", "GameMaker Studio 2 YY Config", 0, 34, 0, 0, 0, 0, 0, 0, 0, 34
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlaceholder/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlaceholder/oPlaceholder.yy", "GameMaker Studio 2 YY Config", 0, 33, 0, 0, 0, 0, 0, 0, 0, 33
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlatform/Alarm_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 8, 0, 0, 0, 0, 1, 1, 10
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlatform/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 13, 0, 0, 0, 0, 0, 3, 16
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlatform/Step_1.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 43, 0, 0, 0, 0, 0, 2, 45
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlatform/oPlatform.yy", "GameMaker Studio 2 YY Config", 0, 41, 0, 0, 0, 0, 0, 0, 0, 41
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlatformButton/Alarm_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 4, 0, 0, 0, 0, 1, 0, 5
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlatformButton/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlatformButton/Step_1.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 32, 0, 0, 0, 0, 1, 0, 33
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlatformButton/Step_2.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlatformButton/oPlatformButton.yy", "GameMaker Studio 2 YY Config", 0, 42, 0, 0, 0, 0, 0, 0, 0, 42
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlatformCircular/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlatformCircular/Step_1.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlatformCircular/oPlatform.yy", "GameMaker Studio 2 YY Config", 0, 40, 0, 0, 0, 0, 0, 0, 0, 40
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlatformCircular/oPlatformCircular.yy", "GameMaker Studio 2 YY Config", 0, 40, 0, 0, 0, 0, 0, 0, 0, 40
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlayerCam/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 25, 0, 0, 0, 0, 1, 4, 30
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlayerCam/oPlayerCam.yy", "GameMaker Studio 2 YY Config", 0, 36, 0, 0, 0, 0, 0, 0, 0, 36
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlayerMove/Alarm_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 3, 0, 0, 0, 0, 0, 0, 3
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlayerMove/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 18, 0, 0, 0, 0, 1, 2, 21
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlayerMove/Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlayerMove/Other_10.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlayerMove/Step_1.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 7, 0, 0, 0, 0, 1, 1, 9
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlayerMove/Step_2.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlayerMove/oPlayerMove.yy", "GameMaker Studio 2 YY Config", 0, 44, 0, 0, 0, 0, 0, 0, 0, 44
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlayerSoul/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 16, 0, 0, 0, 0, 1, 5, 22
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlayerSoul/Destroy_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 3, 0, 0, 0, 0, 1, 1, 5
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlayerSoul/Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 2, 0, 0, 0, 0, 1, 0, 3
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlayerSoul/Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 2, 0, 0, 0, 0, 0, 2, 4
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlayerSoul/Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/willfarhat/Desktop/Projects/Outset/objects/oPlayerSoul/oPlayerSoul.yy", "GameMaker Studio 2 YY Config", 0, 43, 0, 0, 0, 0, 0, 0, 0, 43
"/home/willfarhat/Desktop/Projects/Outset/objects/oPopup/CleanUp_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 2, 0, 0, 0, 0, 1, 0, 3
"/home/willfarhat/Desktop/Projects/Outset/objects/oPopup/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 23, 0, 0, 0, 0, 0, 7, 30
"/home/willfarhat/Desktop/Projects/Outset/objects/oPopup/Destroy_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 5, 0, 0, 0, 0, 1, 1, 7
"/home/willfarhat/Desktop/Projects/Outset/objects/oPopup/Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 50, 0, 0, 0, 0, 1, 5, 56
"/home/willfarhat/Desktop/Projects/Outset/objects/oPopup/Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 19, 0, 0, 0, 0, 1, 1, 21
"/home/willfarhat/Desktop/Projects/Outset/objects/oPopup/Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 46, 0, 0, 0, 0, 1, 2, 49
"/home/willfarhat/Desktop/Projects/Outset/objects/oPopup/Step_2.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 26, 0, 0, 0, 0, 1, 2, 29
"/home/willfarhat/Desktop/Projects/Outset/objects/oPopup/oPopup.yy", "GameMaker Studio 2 YY Config", 0, 39, 0, 0, 0, 0, 0, 0, 0, 39
"/home/willfarhat/Desktop/Projects/Outset/objects/oPortrait/Alarm_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 4, 0, 0, 0, 0, 1, 0, 5
"/home/willfarhat/Desktop/Projects/Outset/objects/oPortrait/Alarm_1.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 3, 0, 0, 0, 0, 1, 0, 4
"/home/willfarhat/Desktop/Projects/Outset/objects/oPortrait/Alarm_2.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 3, 0, 0, 0, 0, 1, 0, 4
"/home/willfarhat/Desktop/Projects/Outset/objects/oPortrait/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 4, 0, 0, 0, 0, 0, 0, 4
"/home/willfarhat/Desktop/Projects/Outset/objects/oPortrait/Step_2.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"/home/willfarhat/Desktop/Projects/Outset/objects/oPortrait/oPortrait.yy", "GameMaker Studio 2 YY Config", 0, 37, 0, 0, 0, 0, 0, 0, 0, 37
"/home/willfarhat/Desktop/Projects/Outset/objects/oPowerPlantTemp/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 5, 0, 0, 0, 0, 0, 2, 7
"/home/willfarhat/Desktop/Projects/Outset/objects/oPowerPlantTemp/oPowerPlantTemp.yy", "GameMaker Studio 2 YY Config", 0, 36, 0, 0, 0, 0, 0, 0, 0, 36
"/home/willfarhat/Desktop/Projects/Outset/objects/oProjectile/CleanUp_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/willfarhat/Desktop/Projects/Outset/objects/oProjectile/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 21, 0, 0, 0, 0, 0, 6, 27
"/home/willfarhat/Desktop/Projects/Outset/objects/oProjectile/Destroy_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 14, 0, 0, 0, 0, 1, 1, 16
"/home/willfarhat/Desktop/Projects/Outset/objects/oProjectile/Step_1.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 26, 0, 0, 0, 0, 1, 3, 30
"/home/willfarhat/Desktop/Projects/Outset/objects/oProjectile/oProjectile.yy", "GameMaker Studio 2 YY Config", 0, 36, 0, 0, 0, 0, 0, 0, 0, 36
"/home/willfarhat/Desktop/Projects/Outset/objects/oReactor/Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 2, 0, 0, 0, 0, 0, 1, 3
"/home/willfarhat/Desktop/Projects/Outset/objects/oReactor/Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"/home/willfarhat/Desktop/Projects/Outset/objects/oReactor/Step_2.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 12, 0, 0, 0, 0, 1, 0, 13
